;Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp;Average weekly COVID cases;Weekly holiday dummy;Average weekly temperature
7591;TotalOnlineSales;PrivateLabel;103;16549;2.17;3.07;2.22;3.16;0;0;0;0;0;87.4285714285714
7592;TotalOnlineSales;PrivateLabel;104;7629;2.29;3.29;2.35;3.4;0;0;0;0;1;73.1428571428571
7593;TotalOnlineSales;PrivateLabel;105;9606;2.22;3.2;2.22;3.19;0;0;0;0;1;81.2857142857143
7594;TotalOnlineSales;PrivateLabel;106;13327;2.27;3.24;2.23;3.23;0;0;0;0;0;80.2857142857143
7595;TotalOnlineSales;PrivateLabel;107;14342;2.24;3.21;2.27;3.25;0;0;0;0;0;65.2857142857143
7596;TotalOnlineSales;PrivateLabel;108;19738;2.22;3.32;2.28;3.28;0;0;0;0;0;29.8571428571429
7597;TotalOnlineSales;PrivateLabel;109;13388;2.2;3.16;2.26;3.24;0;0;0;0;0;36.7142857142857
7598;TotalOnlineSales;PrivateLabel;110;13882;2.13;3.04;2.21;3.19;0;0;0;0;0;75.4285714285714
7599;TotalOnlineSales;PrivateLabel;111;14019;2.08;2.96;2.23;3.27;0;0;0;0;0;109.142857142857
7600;TotalOnlineSales;PrivateLabel;112;18432;2.07;3.08;2.22;3.21;0;0;0;0;0;124.714285714286
7601;TotalOnlineSales;PrivateLabel;113;15021;2.05;2.9;2.19;3.17;0;0;0;0;0;148.142857142857
7602;TotalOnlineSales;PrivateLabel;114;13945;2.04;2.91;2.12;3.06;0;0;0;0;0;117.428571428571
7603;TotalOnlineSales;PrivateLabel;115;13606;2.09;2.99;2.09;3.03;0;0;0;0;0;105
7604;TotalOnlineSales;PrivateLabel;116;15001;2.06;2.93;2.1;3.05;0;0;0;0;0;121.714285714286
7605;TotalOnlineSales;PrivateLabel;117;15512;2.09;2.99;2.13;3.1;0;0;0;0;0;129.428571428571
7606;TotalOnlineSales;PrivateLabel;118;18459;2.01;2.85;2.15;3.12;0;0;0;0;0;128.857142857143
7607;TotalOnlineSales;PrivateLabel;119;16448;2.06;2.92;2.13;3.08;0;0;0;0;0;137.142857142857
7608;TotalOnlineSales;PrivateLabel;120;16300;2.08;2.96;2.12;3.08;0;0;0;0;1;188.142857142857
7609;TotalOnlineSales;PrivateLabel;121;13367;1.99;2.82;2.09;3.01;0;0;0;0;1;204.285714285714
7610;TotalOnlineSales;PrivateLabel;122;14213;2.07;2.96;2.16;3.15;0;0;0;0;0;131
7611;TotalOnlineSales;PrivateLabel;123;14295;2.03;2.88;2.16;3.14;0;0;0;0;1;137.142857142857
7612;TotalOnlineSales;PrivateLabel;124;19100;2.14;3.16;2.11;3.03;51;0;0;0;0;168.571428571429
7613;TotalOnlineSales;PrivateLabel;125;16805;1.99;2.8;2.06;2.93;0;0;0;0;0;188.142857142857
7614;TotalOnlineSales;PrivateLabel;126;15700;2;2.82;2.07;2.98;0;0;0;0;1;201.428571428571
7615;TotalOnlineSales;PrivateLabel;127;18002;2;2.82;2.07;2.96;0;0;0;0;0;219
7616;TotalOnlineSales;PrivateLabel;128;15286;2.05;2.9;2.09;2.98;0;0;0;0;1;202.571428571429
7617;TotalOnlineSales;PrivateLabel;129;17338;2.01;2.82;2.03;2.86;0;0;0;0;0;233.857142857143
7618;TotalOnlineSales;PrivateLabel;130;19376;1.96;2.75;2.04;2.88;0;0;0;0;0;273.428571428571
7619;TotalOnlineSales;PrivateLabel;131;17451;1.95;2.75;2;2.83;0;0;0;0;0;222.428571428571
7620;TotalOnlineSales;PrivateLabel;132;16508;1.99;2.8;2.07;2.95;0;0;0;0;0;197
7621;TotalOnlineSales;PrivateLabel;133;14660;2.01;2.84;2.03;2.87;0;0;0;0;0;217.571428571429
7622;TotalOnlineSales;PrivateLabel;134;15438;2;2.82;2.03;2.87;0;0;0;0;0;315.428571428571
7623;TotalOnlineSales;PrivateLabel;135;12683;2;2.83;2.07;2.94;0;0;0;0;0;233.714285714286
7624;TotalOnlineSales;PrivateLabel;136;11290;1.97;2.79;2.03;2.9;0;0;0;0;0;239.285714285714
7625;TotalOnlineSales;PrivateLabel;137;17033;1.9;2.78;2.06;2.94;47;0;0;0;0;206.142857142857
7626;TotalOnlineSales;PrivateLabel;138;14572;1.94;2.75;1.98;2.83;0;0;0;0;0;233.428571428571
7627;TotalOnlineSales;PrivateLabel;139;17398;1.92;2.71;1.97;2.78;0;0;0;0;0;281.142857142857
7628;TotalOnlineSales;PrivateLabel;140;16920;1.95;2.76;1.97;2.79;0;0;0;0;0;190.285714285714
7629;TotalOnlineSales;PrivateLabel;141;15789;1.98;2.81;2;2.84;0;0;0;0;0;195.571428571429
7630;TotalOnlineSales;PrivateLabel;142;16823;1.98;2.8;1.99;2.83;0;0;0;0;0;192
7631;TotalOnlineSales;PrivateLabel;143;16578;1.97;2.8;2;2.85;0;0;0;0;0;192.428571428571
7632;TotalOnlineSales;PrivateLabel;144;15141;2;2.85;2.07;2.98;0;0;0;0;0;157.142857142857
7633;TotalOnlineSales;PrivateLabel;145;15477;2.04;2.89;2.06;2.95;0;0;0;0;0;142.714285714286
7634;TotalOnlineSales;PrivateLabel;146;15222;2.02;2.86;2.09;2.99;0;0;0;0;0;166.857142857143
7635;TotalOnlineSales;PrivateLabel;147;15162;1.99;2.82;1.86;2.61;0;0;0;0;0;164.428571428571
7636;TotalOnlineSales;PrivateLabel;148;15775;1.99;2.81;1.89;2.64;0;0;0;0;0;124.285714285714
7637;TotalOnlineSales;PrivateLabel;149;15899;1.99;2.83;1.96;2.77;42;0;0;0;0;110.428571428571
7638;TotalOnlineSales;PrivateLabel;150;15782;2.02;2.86;1.97;2.8;0;0;0;0;0;74.5714285714286
7639;TotalOnlineSales;PrivateLabel;151;16743;1.99;2.8;2.01;2.83;0;0;0;0;0;78.7142857142857
7640;TotalOnlineSales;PrivateLabel;152;16509;2.01;2.87;2.05;2.91;0;0;0;0;0;103.714285714286
7641;TotalOnlineSales;PrivateLabel;153;16230;1.99;2.81;2.03;2.88;0;0;0;0;0;75.2857142857143
7642;TotalOnlineSales;PrivateLabel;154;16879;2.02;2.88;2.06;2.96;0;0;0;0;0;79.7142857142857
7643;TotalOnlineSales;PrivateLabel;155;18651;1.99;2.82;2.05;2.91;0;0;0;0;0;107.571428571429
7644;TotalOnlineSales;PrivateLabel;156;8391;2;2.83;2.02;2.88;0;0;0;0;1;77.5714285714286
7645;TotalOnlineSales;PrivateLabel;157;11025;2.05;2.94;2.11;3.03;0;0;0;0;1;67.5714285714286
7646;TotalOnlineSales;PrivateLabel;158;15604;2.01;2.84;2.01;2.86;0;0;0;0;0;92.7142857142857
7647;TotalOnlineSales;PrivateLabel;159;15917;2.07;2.95;2.11;3;0;0;0;0;0;105.571428571429
7648;TotalOnlineSales;PrivateLabel;160;16633;2.01;2.86;2.03;2.88;0;0;0;0;0;52
7649;TotalOnlineSales;PrivateLabel;161;16534;2.02;2.88;2.06;2.95;0;0;0;0;0;98.7142857142857
7650;TotalOnlineSales;PrivateLabel;162;16057;2.03;2.88;2.08;2.97;0;0;0;0;0;93.5714285714286
7651;TotalOnlineSales;PrivateLabel;163;16429;2.04;2.9;2.1;3;0;0;0;0;0;98.5714285714286
7652;TotalOnlineSales;PrivateLabel;164;16400;1.98;2.79;2.08;2.95;0;0;0;0;0;108
7653;TotalOnlineSales;PrivateLabel;165;17228;2.01;2.86;2.09;2.97;0;0;0;5.42857142857143;0;93.5714285714286
7654;TotalOnlineSales;PrivateLabel;166;23599;2.04;2.98;2.08;2.96;41;0;0;66.4285714285714;0;88.8571428571429
7655;TotalOnlineSales;PrivateLabel;167;19063;2;2.83;2.09;2.98;0;0;0;221.142857142857;0;111.428571428571
7656;TotalOnlineSales;PrivateLabel;168;16721;1.96;2.74;2.06;2.89;0;0;0;623;0;113.428571428571
7657;TotalOnlineSales;PrivateLabel;169;15467;2.01;2.82;2.08;2.92;0;0;0;1028.85714285714;0;117.142857142857
7658;TotalOnlineSales;PrivateLabel;170;14438;2.01;2.82;2.06;2.9;0;0;0;990.714285714286;0;103.571428571429
7659;TotalOnlineSales;PrivateLabel;171;14486;2.05;2.89;2.1;2.97;0;0;0;1086.28571428571;1;209.857142857143
7660;TotalOnlineSales;PrivateLabel;172;14342;2.1;2.97;2.14;3.02;0;0;0;955.571428571429;1;166.285714285714
7661;TotalOnlineSales;PrivateLabel;173;15392;2.04;2.89;2.09;2.96;0;0;0;565.714285714286;0;189
7662;TotalOnlineSales;PrivateLabel;174;15856;2.11;3.02;2.19;3.12;0;0;0;359.571428571429;1;154.857142857143
7663;TotalOnlineSales;PrivateLabel;175;15090;2.09;2.99;2.15;3.07;0;0;0;270.285714285714;1;188.571428571429
7664;TotalOnlineSales;PrivateLabel;176;16805;2.15;3.08;2.13;3.05;0;0;0;176.571428571429;0;147.714285714286
7665;TotalOnlineSales;PrivateLabel;177;16564;2.15;3.08;2.15;3.08;0;0;0;188.714285714286;1;219.142857142857
7666;TotalOnlineSales;PrivateLabel;178;17395;2.11;3.02;2.17;3.13;0;0;0;137.857142857143;0;208.428571428571
7667;TotalOnlineSales;PrivateLabel;179;17637;2.12;3.02;2.14;3.06;0;0;0;193.428571428571;1;207.142857142857
7668;TotalOnlineSales;PrivateLabel;180;16280;2.11;3.04;2.16;3.1;0;0;0;159.571428571429;0;203.285714285714
7669;TotalOnlineSales;PrivateLabel;181;16851;2.09;3;2.13;3.06;0;0;0;85.7142857142857;0;226
7670;TotalOnlineSales;PrivateLabel;182;19035;2.08;2.96;2.13;3.07;0;0;0;75.8571428571429;0;267.571428571429
7671;TotalOnlineSales;PrivateLabel;183;19710;2.06;2.94;2.14;3.07;0;0;0;58.7142857142857;0;202.571428571429
7672;TotalOnlineSales;PrivateLabel;184;16691;2.05;2.9;2.13;3.03;0;0;0;72.2857142857143;0;188
7673;TotalOnlineSales;PrivateLabel;185;15834;2.04;2.9;2.13;3.03;0;0;0;141.285714285714;0;215.428571428571
7674;TotalOnlineSales;PrivateLabel;186;14845;2.08;2.98;2.17;3.13;0;0;0;197.142857142857;0;222
7675;TotalOnlineSales;PrivateLabel;187;13573;2.02;2.88;2.1;3.01;0;0;0;394.285714285714;0;242
7676;TotalOnlineSales;PrivateLabel;188;14119;2.01;2.88;2.06;2.94;0;0;0;606.571428571429;0;275.428571428571
7677;TotalOnlineSales;PrivateLabel;189;17101;2;2.84;2.03;2.91;0;0;0;556.857142857143;0;315.571428571429
7678;TotalOnlineSales;PrivateLabel;190;17521;1.99;2.82;2.03;2.89;0;0;0;512.714285714286;0;265.571428571429
7679;TotalOnlineSales;PrivateLabel;191;18035;2.01;2.86;2.07;2.97;0;0;0;535.571428571429;0;201.714285714286
7680;TotalOnlineSales;PrivateLabel;192;16956;2.07;2.94;2.07;2.95;0;0;0;832.142857142857;0;195.285714285714
7681;TotalOnlineSales;PrivateLabel;193;16589;2.09;2.98;2.11;3.02;0;0;0;1233.14285714286;0;198.714285714286
7682;TotalOnlineSales;PrivateLabel;194;16362;2.05;2.93;2.11;3.02;0;0;0;2039.57142857143;0;242.142857142857
7683;TotalOnlineSales;PrivateLabel;195;17409;2.06;2.93;2.09;2.99;0;0;0;2892.57142857143;0;201
7684;TotalOnlineSales;PrivateLabel;196;16828;2.05;2.9;2.1;3;0;0;0;4163.28571428571;0;162.857142857143
7685;TotalOnlineSales;PrivateLabel;197;16998;2.09;2.97;2.07;2.97;0;0;0;6596.42857142857;0;147.285714285714
7686;TotalOnlineSales;PrivateLabel;198;16265;2.07;2.91;2.1;2.96;0;0;0;8138.71428571429;0;127.857142857143
7687;TotalOnlineSales;PrivateLabel;199;15698;2.06;2.92;2.07;2.95;0;0;0;9551;0;156.428571428571
7688;TotalOnlineSales;PrivateLabel;200;16687;2.11;3.05;2.14;3.1;0;0;0;9076;0;140.714285714286
7689;TotalOnlineSales;PrivateLabel;201;16969;2.11;3.04;2.15;3.09;0;0;0;5899.42857142857;0;143.428571428571
7690;TotalOnlineSales;PrivateLabel;202;17792;2.11;3.06;2.18;3.16;0;0;0;5256.14285714286;0;143.285714285714
7691;TotalOnlineSales;PrivateLabel;203;17112;2.09;3.02;2.17;3.14;0;0;0;5291.57142857143;0;123
7692;TotalOnlineSales;PrivateLabel;204;19031;2.08;2.98;2.15;3.09;0;0;0;4827.28571428571;0;92.1428571428571
7693;TotalOnlineSales;PrivateLabel;205;18447;2.09;3;2.14;3.08;0;0;0;6360.14285714286;0;68.7142857142857
7694;TotalOnlineSales;PrivateLabel;206;18270;2.09;3;2.15;3.1;0;0;0;8968.71428571429;0;48.2857142857143
7695;TotalOnlineSales;PrivateLabel;207;19755;2.08;2.98;2.13;3.05;0;0;0;11617.8571428571;0;103.428571428571
7696;TotalOnlineSales;PrivateLabel;208;11745;2.09;3;2.14;3.08;0;0;0;9461.28571428571;1;100
7697;TotalOnlineSales;EuroShopper;1;3473;1.2;1.35;1.21;1.36;0;0;0;0;1;42.1428571428571
7698;TotalOnlineSales;EuroShopper;2;4403;1.21;1.36;1.22;1.39;0;0;0;0;0;66.8571428571429
7699;TotalOnlineSales;EuroShopper;3;4303;1.24;1.42;1.21;1.38;0;0;0;0;0;26.5714285714286
7700;TotalOnlineSales;EuroShopper;4;4368;1.2;1.36;1.21;1.37;0;0;0;0;0;33.2857142857143
7701;TotalOnlineSales;EuroShopper;5;4147;1.2;1.35;1.21;1.37;0;0;0;0;0;81.4285714285714
7702;TotalOnlineSales;EuroShopper;6;4231;1.23;1.4;1.21;1.37;0;0;0;0;0;25.4285714285714
7703;TotalOnlineSales;EuroShopper;7;4467;1.2;1.35;1.2;1.35;0;0;0;0;0;87.5714285714286
7704;TotalOnlineSales;EuroShopper;8;5700;1.18;1.36;1.19;1.36;0;0;0;0;0;100.142857142857
7705;TotalOnlineSales;EuroShopper;9;4460;1.19;1.37;1.21;1.41;0;0;0;0;0;96.1428571428571
7706;TotalOnlineSales;EuroShopper;10;4867;1.21;1.41;1.2;1.4;0;0;0;0;0;110.142857142857
7707;TotalOnlineSales;EuroShopper;11;5101;1.19;1.37;1.2;1.39;0;0;0;0;0;138.714285714286
7708;TotalOnlineSales;EuroShopper;12;5311;1.19;1.36;1.19;1.37;0;0;0;0;0;127
7709;TotalOnlineSales;EuroShopper;13;5346;1.17;1.34;1.19;1.37;0;0;0;0;0;175
7710;TotalOnlineSales;EuroShopper;14;5685;1.17;1.34;1.19;1.36;0;0;0;0;0;145.142857142857
7711;TotalOnlineSales;EuroShopper;15;6082;1.21;1.4;1.21;1.39;0;0;0;0;1;143.714285714286
7712;TotalOnlineSales;EuroShopper;16;4466;1.17;1.33;1.17;1.34;0;0;0;0;1;114.571428571429
7713;TotalOnlineSales;EuroShopper;17;4327;1.18;1.34;1.16;1.31;0;0;0;0;1;116.142857142857
7714;TotalOnlineSales;EuroShopper;18;4105;1.15;1.31;1.14;1.3;0;0;0;0;1;151
7715;TotalOnlineSales;EuroShopper;19;4553;1.12;1.27;1.13;1.28;0;0;0;0;0;177.428571428571
7716;TotalOnlineSales;EuroShopper;20;5188;1.15;1.3;1.18;1.35;0;0;0;0;0;215.428571428571
7717;TotalOnlineSales;EuroShopper;21;5652;1.16;1.32;1.17;1.33;60;0;0;0;1;242.285714285714
7718;TotalOnlineSales;EuroShopper;22;6470;1.14;1.29;1.16;1.31;0;0;0;0;0;246.142857142857
7719;TotalOnlineSales;EuroShopper;23;5603;1.16;1.3;1.12;1.25;0;0;0;0;1;205.571428571429
7720;TotalOnlineSales;EuroShopper;24;5122;1.19;1.34;1.14;1.28;0;0;0;0;0;225.285714285714
7721;TotalOnlineSales;EuroShopper;25;6469;1.2;1.36;1.21;1.37;0;0;0;0;0;267.285714285714
7722;TotalOnlineSales;EuroShopper;26;6081;1.16;1.3;1.17;1.31;0;0;0;0;0;209.714285714286
7723;TotalOnlineSales;EuroShopper;27;6106;1.21;1.37;1.21;1.37;0;0;0;0;0;238
7724;TotalOnlineSales;EuroShopper;28;6192;1.17;1.32;1.19;1.35;0;0;0;0;0;212.285714285714
7725;TotalOnlineSales;EuroShopper;29;4653;1.14;1.28;1.14;1.27;0;0;0;0;0;244.142857142857
7726;TotalOnlineSales;EuroShopper;30;4406;1.15;1.29;1.14;1.28;0;0;0;0;0;208.285714285714
7727;TotalOnlineSales;EuroShopper;31;4127;1.16;1.3;1.16;1.3;0;0;0;0;0;221.571428571429
7728;TotalOnlineSales;EuroShopper;32;3875;1.14;1.27;1.13;1.25;0;0;0;0;0;210.857142857143
7729;TotalOnlineSales;EuroShopper;33;4094;1.13;1.25;1.13;1.25;0;0;0;0;0;214.714285714286
7730;TotalOnlineSales;EuroShopper;34;5146;1.18;1.33;1.2;1.35;0;0;0;0;0;228.142857142857
7731;TotalOnlineSales;EuroShopper;35;5412;1.19;1.35;1.19;1.34;0;0;0;0;0;230.571428571429
7732;TotalOnlineSales;EuroShopper;36;4873;1.18;1.33;1.17;1.32;0;0;0;0;0;190.857142857143
7733;TotalOnlineSales;EuroShopper;37;5215;1.17;1.31;1.18;1.33;61;0;0;0;0;163.857142857143
7734;TotalOnlineSales;EuroShopper;38;5085;1.22;1.39;1.21;1.37;0;0;0;0;0;177.714285714286
7735;TotalOnlineSales;EuroShopper;39;4968;1.22;1.4;1.21;1.37;0;0;0;0;0;192.714285714286
7736;TotalOnlineSales;EuroShopper;40;5138;1.2;1.36;1.2;1.36;0;0;0;0;0;160.285714285714
7737;TotalOnlineSales;EuroShopper;41;4919;1.19;1.34;1.19;1.35;0;0;0;0;0;163.142857142857
7738;TotalOnlineSales;EuroShopper;42;4642;1.19;1.35;1.2;1.37;0;0;0;0;0;194.714285714286
7739;TotalOnlineSales;EuroShopper;43;5121;1.16;1.31;1.18;1.33;0;0;0;0;0;156.857142857143
7740;TotalOnlineSales;EuroShopper;44;4827;1.24;1.42;1.24;1.42;0;0;0;0;0;130.714285714286
7741;TotalOnlineSales;EuroShopper;45;5240;1.19;1.34;1.2;1.36;0;0;0;0;0;102.142857142857
7742;TotalOnlineSales;EuroShopper;46;4915;1.19;1.36;1.2;1.36;0;0;0;0;0;96.2857142857143
7743;TotalOnlineSales;EuroShopper;47;5240;1.18;1.34;1.19;1.36;0;0;0;0;0;112
7744;TotalOnlineSales;EuroShopper;48;5018;1.23;1.42;1.2;1.37;0;0;0;0;0;53.1428571428571
7745;TotalOnlineSales;EuroShopper;49;4650;1.2;1.37;1.21;1.38;0;0;0;0;0;74.1428571428571
7746;TotalOnlineSales;EuroShopper;50;5352;1.19;1.34;1.2;1.37;0;0;0;0;0;45.8571428571429
7747;TotalOnlineSales;EuroShopper;51;5914;1.17;1.32;1.16;1.31;0;0;0;0;0;84
7748;TotalOnlineSales;EuroShopper;52;3276;1.19;1.34;1.19;1.34;0;0;0;0;1;81.2857142857143
7749;TotalOnlineSales;EuroShopper;53;3952;1.2;1.37;1.2;1.37;0;0;0;0;1;98.2857142857143
7750;TotalOnlineSales;EuroShopper;54;4355;1.23;1.41;1.2;1.36;0;0;0;0;0;57.7142857142857
7751;TotalOnlineSales;EuroShopper;55;4900;1.23;1.4;1.2;1.37;0;0;0;0;0;66.8571428571429
7752;TotalOnlineSales;EuroShopper;56;4918;1.18;1.33;1.19;1.35;0;0;0;0;0;94.1428571428571
7753;TotalOnlineSales;EuroShopper;57;5167;1.2;1.36;1.19;1.36;0;0;0;0;0;79.8571428571429
7754;TotalOnlineSales;EuroShopper;58;4926;1.18;1.34;1.19;1.36;0;0;0;0;0;35.4285714285714
7755;TotalOnlineSales;EuroShopper;59;4692;1.2;1.38;1.2;1.37;0;0;0;0;0;73.7142857142857
7756;TotalOnlineSales;EuroShopper;60;4996;1.18;1.34;1.2;1.36;0;0;0;0;0;45.4285714285714
7757;TotalOnlineSales;EuroShopper;61;4859;1.21;1.37;1.19;1.35;0;0;0;0;0;-4.71428571428571
7758;TotalOnlineSales;EuroShopper;62;4963;1.25;1.43;1.19;1.36;0;0;0;0;0;108.571428571429
7759;TotalOnlineSales;EuroShopper;63;5250;1.23;1.4;1.22;1.39;0;0;0;0;0;93
7760;TotalOnlineSales;EuroShopper;64;5597;1.22;1.39;1.23;1.4;0;0;0;0;0;73.5714285714286
7761;TotalOnlineSales;EuroShopper;65;5614;1.2;1.35;1.23;1.39;0;0;0;0;1;111
7762;TotalOnlineSales;EuroShopper;66;5091;1.22;1.38;1.21;1.37;0;0;0;0;1;139.571428571429
7763;TotalOnlineSales;EuroShopper;67;5194;1.22;1.37;1.21;1.37;0;0;0;0;0;176.428571428571
7764;TotalOnlineSales;EuroShopper;68;5813;1.21;1.37;1.21;1.36;0;0;0;0;0;218.714285714286
7765;TotalOnlineSales;EuroShopper;69;5824;1.21;1.36;1.21;1.36;0;0;0;0;1;166.428571428571
7766;TotalOnlineSales;EuroShopper;70;5548;1.23;1.4;1.22;1.38;0;0;0;0;1;158.857142857143
7767;TotalOnlineSales;EuroShopper;71;4688;1.18;1.32;1.17;1.31;0;0;0;0;1;231.142857142857
7768;TotalOnlineSales;EuroShopper;72;6240;1.2;1.35;1.19;1.33;0;0;0;0;0;187.714285714286
7769;TotalOnlineSales;EuroShopper;73;6466;1.2;1.35;1.19;1.33;0;0;0;0;1;253
7770;TotalOnlineSales;EuroShopper;74;7534;1.19;1.33;1.19;1.33;0;0;0;0;0;258.285714285714
7771;TotalOnlineSales;EuroShopper;75;6288;1.22;1.38;1.23;1.39;0;0;0;0;0;240.142857142857
7772;TotalOnlineSales;EuroShopper;76;6136;1.22;1.37;1.22;1.37;0;0;0;0;0;209.428571428571
7773;TotalOnlineSales;EuroShopper;77;6352;1.19;1.33;1.2;1.35;0;0;0;0;0;196.428571428571
7774;TotalOnlineSales;EuroShopper;78;6368;1.18;1.31;1.2;1.34;0;0;0;0;0;237.285714285714
7775;TotalOnlineSales;EuroShopper;79;7305;1.19;1.33;1.19;1.33;0;0;0;0;0;255.714285714286
7776;TotalOnlineSales;EuroShopper;80;6543;1.15;1.27;1.16;1.29;0;0;0;0;0;236.142857142857
7777;TotalOnlineSales;EuroShopper;81;5869;1.14;1.25;1.14;1.25;0;0;0;0;0;268
7778;TotalOnlineSales;EuroShopper;82;6289;1.1;1.2;1.11;1.22;0;0;0;0;0;306.142857142857
7779;TotalOnlineSales;EuroShopper;83;6113;1.1;1.2;1.1;1.21;0;0;0;0;0;286
7780;TotalOnlineSales;EuroShopper;84;4378;1.29;1.49;1.2;1.35;0;0;0;0;0;255.571428571429
7781;TotalOnlineSales;EuroShopper;85;3956;1.4;1.68;1.19;1.33;0;0;0;0;0;233.142857142857
7782;TotalOnlineSales;EuroShopper;86;5409;1.15;1.29;1.19;1.34;0;0;0;0;0;222.428571428571
7783;TotalOnlineSales;EuroShopper;87;5861;1.16;1.29;1.16;1.28;0;0;0;0;0;198
7784;TotalOnlineSales;EuroShopper;88;5669;1.2;1.35;1.2;1.35;0;0;0;0;0;210.857142857143
7785;TotalOnlineSales;EuroShopper;89;5115;1.18;1.33;1.19;1.34;0;0;0;0;0;206.285714285714
7786;TotalOnlineSales;EuroShopper;90;6124;1.17;1.32;1.18;1.32;0;0;0;0;0;220.285714285714
7787;TotalOnlineSales;EuroShopper;91;6104;1.19;1.35;1.17;1.32;0;0;0;0;0;164.285714285714
7788;TotalOnlineSales;EuroShopper;92;5529;1.21;1.37;1.19;1.33;0;0;0;0;0;177
7789;TotalOnlineSales;EuroShopper;93;5276;1.25;1.4;1.22;1.36;0;0;0;0;0;209.714285714286
7790;TotalOnlineSales;EuroShopper;94;5232;1.22;1.36;1.22;1.36;0;0;0;0;0;199
7791;TotalOnlineSales;EuroShopper;95;4994;1.22;1.37;1.22;1.37;0;0;0;0;0;141.714285714286
7792;TotalOnlineSales;EuroShopper;96;4384;1.22;1.37;1.22;1.36;0;0;0;0;0;99.7142857142857
7793;TotalOnlineSales;EuroShopper;97;4631;1.24;1.38;1.23;1.37;0;0;0;0;0;134.714285714286
7794;TotalOnlineSales;EuroShopper;98;4704;1.25;1.4;1.24;1.38;0;0;0;0;0;115.857142857143
7795;TotalOnlineSales;EuroShopper;99;4700;1.23;1.37;1.23;1.37;0;0;0;0;0;55.8571428571429
7796;TotalOnlineSales;EuroShopper;100;4615;1.13;1.23;1.15;1.26;0;0;0;0;0;82.5714285714286
7797;TotalOnlineSales;EuroShopper;101;4684;1.24;1.39;1.21;1.34;0;0;0;0;0;114
7798;TotalOnlineSales;EuroShopper;102;4586;1.16;1.28;1.18;1.3;0;0;0;0;0;51.8571428571429
7799;TotalOnlineSales;EuroShopper;103;5722;1.2;1.33;1.19;1.31;0;0;0;0;0;87.4285714285714
7800;TotalOnlineSales;EuroShopper;104;3079;1.2;1.33;1.2;1.33;0;0;0;0;1;73.1428571428571
7801;TotalOnlineSales;EuroShopper;105;3519;1.23;1.36;1.16;1.27;0;0;0;0;1;81.2857142857143
7802;TotalOnlineSales;EuroShopper;106;4723;1.28;1.43;1.25;1.4;0;0;0;0;0;80.2857142857143
7803;TotalOnlineSales;EuroShopper;107;4570;1.3;1.46;1.28;1.44;0;0;0;0;0;65.2857142857143
7804;TotalOnlineSales;EuroShopper;108;5208;1.29;1.45;1.29;1.45;0;0;0;0;0;29.8571428571429
7805;TotalOnlineSales;EuroShopper;109;4659;1.29;1.44;1.28;1.43;0;0;0;0;0;36.7142857142857
7806;TotalOnlineSales;EuroShopper;110;4604;1.32;1.49;1.29;1.44;0;0;0;0;0;75.4285714285714
7807;TotalOnlineSales;EuroShopper;111;4535;1.29;1.44;1.3;1.45;0;0;0;0;0;109.142857142857
7808;TotalOnlineSales;EuroShopper;112;5195;1.25;1.39;1.3;1.45;0;0;0;0;0;124.714285714286
7809;TotalOnlineSales;EuroShopper;113;4950;1.26;1.4;1.29;1.44;0;0;0;0;0;148.142857142857
7810;TotalOnlineSales;EuroShopper;114;4611;1.31;1.47;1.3;1.46;0;0;0;0;0;117.428571428571
7811;TotalOnlineSales;EuroShopper;115;4557;1.25;1.39;1.28;1.42;0;0;0;0;0;105
7812;TotalOnlineSales;EuroShopper;116;4844;1.27;1.41;1.28;1.42;0;0;0;0;0;121.714285714286
7813;TotalOnlineSales;EuroShopper;117;5355;1.25;1.39;1.29;1.44;0;0;0;0;0;129.428571428571
7814;TotalOnlineSales;EuroShopper;118;4987;1.24;1.37;1.26;1.4;0;0;0;0;0;128.857142857143
7815;TotalOnlineSales;EuroShopper;119;5558;1.23;1.37;1.27;1.41;0;0;0;0;0;137.142857142857
7816;TotalOnlineSales;EuroShopper;120;5486;1.22;1.35;1.27;1.41;0;0;0;0;1;188.142857142857
7817;TotalOnlineSales;EuroShopper;121;4417;1.14;1.24;1.16;1.26;0;0;0;0;1;204.285714285714
7818;TotalOnlineSales;EuroShopper;122;4898;1.19;1.32;1.22;1.35;0;0;0;0;0;131
7819;TotalOnlineSales;EuroShopper;123;4615;1.2;1.32;1.21;1.34;0;0;0;0;1;137.142857142857
7820;TotalOnlineSales;EuroShopper;124;5278;1.21;1.34;1.23;1.37;0;0;0;0;0;168.571428571429
7821;TotalOnlineSales;EuroShopper;125;5149;1.19;1.3;1.2;1.32;0;0;0;0;0;188.142857142857
7822;TotalOnlineSales;EuroShopper;126;5234;1.19;1.31;1.19;1.31;0;0;0;0;1;201.428571428571
7823;TotalOnlineSales;EuroShopper;127;6234;1.16;1.27;1.13;1.23;0;0;0;0;0;219
7824;TotalOnlineSales;EuroShopper;128;4260;1.12;1.22;1.13;1.22;0;0;0;0;1;202.571428571429
7825;TotalOnlineSales;EuroShopper;129;5846;1.17;1.29;1.19;1.31;0;0;0;0;0;233.857142857143
7826;TotalOnlineSales;EuroShopper;130;6735;1.2;1.32;1.18;1.29;0;0;0;0;0;273.428571428571
