Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp
Jumbo;EuroShopper;wk 22 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 23 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 24 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 25 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 26 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 27 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 28 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 29 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 30 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 31 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 32 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 33 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 34 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 35 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 36 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 37 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 38 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 39 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 40 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 41 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 42 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 43 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 44 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 45 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 46 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 47 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 48 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 49 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 50 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 51 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 52 17;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 01 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 02 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 03 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 04 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 05 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 06 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 07 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 08 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 09 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 10 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 11 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 12 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 13 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 14 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 15 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 16 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 17 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 18 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 19 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 20 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 21 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 22 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 23 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 24 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 25 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 26 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 27 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 28 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 29 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 30 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 31 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 32 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 33 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 34 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 35 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 36 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 37 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 38 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 39 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 40 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 41 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 42 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 43 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 44 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 45 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 46 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 47 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 48 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 49 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 50 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 51 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 52 18;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 01 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 02 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 03 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 04 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 05 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 06 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 07 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 08 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 09 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 10 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 11 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 12 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 13 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 14 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 15 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 16 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 17 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 18 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 19 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 20 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 21 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 22 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 23 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 24 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 25 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 26 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 27 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 28 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 29 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 30 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 31 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 32 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 33 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 34 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 35 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 36 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 37 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 38 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 39 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 40 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 41 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 42 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 43 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 44 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 45 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 46 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 47 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 48 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 49 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 50 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 51 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 52 19;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 01 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 02 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 03 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 04 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 05 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 06 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 07 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 08 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 09 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 10 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 11 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 12 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 13 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 14 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 15 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 16 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 17 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 18 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 19 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 20 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 21 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 22 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 23 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 24 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 25 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 26 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 27 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 28 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 29 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 30 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 31 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 32 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 33 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 34 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 35 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 36 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 37 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 38 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 39 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 40 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 41 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 42 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 43 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 44 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 45 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 46 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 47 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 48 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 49 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 50 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 51 20;0;0;0;0;0;0;0;0
Jumbo;EuroShopper;wk 52 20;0;0;0;0;0;0;0;0
Jumbo;KarvanCevitam;wk 01 17;71018;2.84;3.97;2.82;3.92;0;0;0
Jumbo;KarvanCevitam;wk 02 17;74629;2.85;3.97;2.82;3.91;0;0;0
Jumbo;KarvanCevitam;wk 03 17;76047;2.84;3.95;2.85;3.96;0;3;0
Jumbo;KarvanCevitam;wk 04 17;79725;2.84;3.96;2.85;3.93;0;0;0
Jumbo;KarvanCevitam;wk 05 17;75949;2.84;3.96;2.85;3.97;0;1;0
Jumbo;KarvanCevitam;wk 06 17;72966;2.84;3.95;2.84;3.97;0;0;0
Jumbo;KarvanCevitam;wk 07 17;76207;2.84;3.97;2.85;3.94;0;0;0
Jumbo;KarvanCevitam;wk 08 17;77903;2.84;3.99;2.85;3.97;0;0;0
Jumbo;KarvanCevitam;wk 09 17;77871;2.84;3.95;2.84;3.95;0;0;0
Jumbo;KarvanCevitam;wk 10 17;79442;2.84;3.93;2.84;3.93;0;0;0
Jumbo;KarvanCevitam;wk 11 17;83774;2.84;3.95;2.85;3.95;0;0;0
Jumbo;KarvanCevitam;wk 12 17;190913;2.4;3.26;2.86;3.97;100;0;92
Jumbo;KarvanCevitam;wk 13 17;99401;2.64;3.65;2.85;3.96;0;2;0
Jumbo;KarvanCevitam;wk 14 17;77577;2.83;3.96;2.84;3.94;0;0;0
Jumbo;KarvanCevitam;wk 15 17;81116;2.84;3.96;2.84;3.94;0;0;0
Jumbo;KarvanCevitam;wk 16 17;78130;2.84;4;2.84;3.96;0;2;0
Jumbo;KarvanCevitam;wk 17 17;78620;2.83;3.99;2.84;3.96;0;2;0
Jumbo;KarvanCevitam;wk 18 17;75652;2.84;3.97;2.83;3.95;0;0;0
Jumbo;KarvanCevitam;wk 19 17;82016;2.83;3.97;2.83;3.96;0;8;0
Jumbo;KarvanCevitam;wk 20 17;96001;2.81;3.99;2.84;3.98;0;7;0
Jumbo;KarvanCevitam;wk 21 17;117080;2.82;4.05;2.86;4.08;0;9;0
Jumbo;KarvanCevitam;wk 22 17;201290;2.45;3.4;2.85;4.05;0;76;0
Jumbo;KarvanCevitam;wk 23 17;172618;2.39;3.3;2.86;4.02;0;66;0
Jumbo;KarvanCevitam;wk 24 17;158844;2.41;3.34;2.86;4;0;75;0
Jumbo;KarvanCevitam;wk 25 17;192127;2.41;3.35;2.84;4.02;0;68;0
Jumbo;KarvanCevitam;wk 26 17;152379;2.39;3.31;2.51;3.5;0;65;0
Jumbo;KarvanCevitam;wk 27 17;162481;2.4;3.36;2.46;3.48;0;62;0
Jumbo;KarvanCevitam;wk 28 17;142659;2.41;3.39;2.44;3.41;0;60;0
Jumbo;KarvanCevitam;wk 29 17;141574;2.42;3.42;2.45;3.44;100;0;67
Jumbo;KarvanCevitam;wk 30 17;118718;2.42;3.42;2.46;3.48;0;56;0
Jumbo;KarvanCevitam;wk 31 17;111197;2.43;3.43;2.45;3.44;0;57;0
Jumbo;KarvanCevitam;wk 32 17;107189;2.43;3.41;2.46;3.44;0;46;0
Jumbo;KarvanCevitam;wk 33 17;112244;2.43;3.39;2.47;3.44;0;35;0
Jumbo;KarvanCevitam;wk 34 17;92499;2.71;3.84;2.46;3.44;0;5;0
Jumbo;KarvanCevitam;wk 35 17;86682;2.84;3.99;2.5;3.49;0;2;0
Jumbo;KarvanCevitam;wk 36 17;76862;2.84;4;2.72;3.79;0;1;0
Jumbo;KarvanCevitam;wk 37 17;71589;2.85;3.99;2.84;3.94;0;1;0
Jumbo;KarvanCevitam;wk 38 17;146890;2.42;3.32;2.87;3.99;95;0;61
Jumbo;KarvanCevitam;wk 39 17;92678;2.64;3.68;2.88;4;0;14;0
Jumbo;KarvanCevitam;wk 40 17;73023;2.83;3.97;2.85;3.96;0;0;0
Jumbo;KarvanCevitam;wk 41 17;68087;2.85;4.01;2.85;3.98;0;1;0
Jumbo;KarvanCevitam;wk 42 17;74602;2.81;3.94;2.85;4;0;1;0
Jumbo;KarvanCevitam;wk 43 17;78341;2.8;3.91;2.85;3.97;0;0;0
Jumbo;KarvanCevitam;wk 44 17;80351;2.8;3.9;2.85;3.94;0;0;0
Jumbo;KarvanCevitam;wk 45 17;77717;2.8;3.9;2.85;3.97;0;0;0
Jumbo;KarvanCevitam;wk 46 17;144640;2.43;3.31;2.84;3.96;95;0;56
Jumbo;KarvanCevitam;wk 47 17;90231;2.64;3.66;2.81;3.9;0;3;0
Jumbo;KarvanCevitam;wk 48 17;70728;2.8;3.89;2.8;3.9;0;2;0
Jumbo;KarvanCevitam;wk 49 17;71108;2.8;3.89;2.8;3.88;0;0;0
Jumbo;KarvanCevitam;wk 50 17;76009;2.8;3.89;2.81;3.89;0;0;0
Jumbo;KarvanCevitam;wk 51 17;151655;2.46;3.38;2.83;3.91;91;0;54
Jumbo;KarvanCevitam;wk 52 17;65590;2.75;3.84;2.85;3.97;0;13;0
Jumbo;KarvanCevitam;wk 01 18;67817;2.82;3.95;2.81;3.89;0;0;0
Jumbo;KarvanCevitam;wk 02 18;75831;2.82;3.96;2.81;3.91;0;0;0
Jumbo;KarvanCevitam;wk 03 18;78863;2.82;3.94;2.82;3.94;0;0;0
Jumbo;KarvanCevitam;wk 04 18;149257;2.52;3.46;2.84;3.98;92;0;42
Jumbo;KarvanCevitam;wk 05 18;90819;2.7;3.76;2.81;3.91;0;4;0
Jumbo;KarvanCevitam;wk 06 18;74376;2.75;3.84;2.83;3.93;0;0;0
Jumbo;KarvanCevitam;wk 07 18;78432;2.79;3.89;2.82;3.92;0;0;0
Jumbo;KarvanCevitam;wk 08 18;85686;2.81;3.92;2.8;3.91;0;1;0
Jumbo;KarvanCevitam;wk 09 18;84483;2.81;3.9;2.81;3.88;0;3;0
Jumbo;KarvanCevitam;wk 10 18;88695;2.81;3.91;2.81;3.88;0;0;0
Jumbo;KarvanCevitam;wk 11 18;88730;2.8;3.88;2.8;3.87;0;0;0
Jumbo;KarvanCevitam;wk 12 18;162543;2.51;3.43;2.83;3.93;97;0;54
Jumbo;KarvanCevitam;wk 13 18;143255;2.49;3.43;2.83;3.92;99;0;50
Jumbo;KarvanCevitam;wk 14 18;131812;2.5;3.44;2.82;3.91;97;0;56
Jumbo;KarvanCevitam;wk 15 18;139445;2.5;3.45;2.82;3.89;99;6;53
Jumbo;KarvanCevitam;wk 16 18;157895;2.51;3.47;2.58;3.59;99;2;56
Jumbo;KarvanCevitam;wk 17 18;140810;2.5;3.47;2.55;3.54;99;2;54
Jumbo;KarvanCevitam;wk 18 18;129146;2.51;3.5;2.53;3.53;99;0;45
Jumbo;KarvanCevitam;wk 19 18;146109;2.5;3.48;2.54;3.52;99;0;50
Jumbo;KarvanCevitam;wk 20 18;132979;2.5;3.48;2.53;3.52;99;0;37
Jumbo;KarvanCevitam;wk 21 18;166118;2.5;3.47;2.54;3.51;99;0;43
Jumbo;KarvanCevitam;wk 22 18;129032;2.71;3.82;2.54;3.53;0;3;0
Jumbo;KarvanCevitam;wk 23 18;110422;2.81;3.96;2.57;3.59;0;6;0
Jumbo;KarvanCevitam;wk 24 18;95442;2.81;3.95;2.72;3.8;0;10;0
Jumbo;KarvanCevitam;wk 25 18;93535;2.81;3.96;2.81;3.95;0;7;0
Jumbo;KarvanCevitam;wk 26 18;112886;2.81;3.98;2.81;3.95;0;4;0
Jumbo;KarvanCevitam;wk 27 18;194228;2.54;3.54;2.82;3.98;99;0;48
Jumbo;KarvanCevitam;wk 28 18;115593;2.69;3.85;2.82;4;0;16;0
Jumbo;KarvanCevitam;wk 29 18;115924;2.8;4.05;2.8;4;0;10;0
Jumbo;KarvanCevitam;wk 30 18;141150;2.8;4.04;2.8;4;0;6;0
Jumbo;KarvanCevitam;wk 31 18;124784;2.81;4.01;2.8;3.98;0;10;0
Jumbo;KarvanCevitam;wk 32 18;106479;2.82;3.98;2.81;3.95;0;8;0
Jumbo;KarvanCevitam;wk 33 18;93728;2.82;3.97;2.82;3.97;0;3;0
Jumbo;KarvanCevitam;wk 34 18;164395;2.54;3.49;2.84;4.01;90;0;62
Jumbo;KarvanCevitam;wk 35 18;103069;2.69;3.74;2.84;4.01;0;24;0
Jumbo;KarvanCevitam;wk 36 18;89576;2.81;3.91;2.82;3.94;0;7;0
Jumbo;KarvanCevitam;wk 37 18;85768;2.8;3.9;2.81;3.91;0;4;0
Jumbo;KarvanCevitam;wk 38 18;92654;2.8;3.89;2.81;3.91;0;3;0
Jumbo;KarvanCevitam;wk 39 18;90374;2.79;3.88;2.81;3.88;0;2;0
Jumbo;KarvanCevitam;wk 40 18;131876;2.54;3.49;2.83;3.91;0;36;0
Jumbo;KarvanCevitam;wk 41 18;136489;2.5;3.44;2.82;3.91;0;46;0
Jumbo;KarvanCevitam;wk 42 18;119836;2.52;3.47;2.82;3.92;0;35;0
Jumbo;KarvanCevitam;wk 43 18;118577;2.52;3.46;2.82;3.89;0;49;0
Jumbo;KarvanCevitam;wk 44 18;120728;2.5;3.43;2.61;3.59;98;0;53
Jumbo;KarvanCevitam;wk 45 18;108129;2.52;3.46;2.57;3.53;98;0;23
Jumbo;KarvanCevitam;wk 46 18;100484;2.52;3.47;2.55;3.52;99;0;20
Jumbo;KarvanCevitam;wk 47 18;101771;2.53;3.48;2.55;3.52;99;0;18
Jumbo;KarvanCevitam;wk 48 18;104506;2.53;3.49;2.56;3.54;0;19;0
Jumbo;KarvanCevitam;wk 49 18;82009;2.74;3.79;2.55;3.5;0;3;0
Jumbo;KarvanCevitam;wk 50 18;77643;2.82;3.91;2.58;3.56;0;0;0
Jumbo;KarvanCevitam;wk 51 18;91209;2.82;3.92;2.74;3.79;0;0;0
Jumbo;KarvanCevitam;wk 52 18;106710;2.55;3.5;2.84;3.94;98;0;74
Jumbo;KarvanCevitam;wk 01 19;81427;2.75;3.82;2.84;3.92;0;24;0
Jumbo;KarvanCevitam;wk 02 19;77507;2.85;3.97;2.82;3.91;0;7;0
Jumbo;KarvanCevitam;wk 03 19;80757;2.86;3.98;2.83;3.91;0;12;0
Jumbo;KarvanCevitam;wk 04 19;160042;2.6;3.55;2.87;3.98;96;0;59
Jumbo;KarvanCevitam;wk 05 19;89141;2.76;3.83;2.86;3.99;0;13;0
Jumbo;KarvanCevitam;wk 06 19;78799;2.83;3.95;2.85;3.96;0;7;0
Jumbo;KarvanCevitam;wk 07 19;82667;2.82;3.97;2.85;3.97;0;2;0
Jumbo;KarvanCevitam;wk 08 19;85817;2.82;3.96;2.83;3.94;0;2;0
Jumbo;KarvanCevitam;wk 09 19;146289;2.61;3.62;2.85;3.98;0;45;0
Jumbo;KarvanCevitam;wk 10 19;137227;2.62;3.61;2.84;3.96;0;52;0
Jumbo;KarvanCevitam;wk 11 19;128698;2.62;3.61;2.84;3.94;98;0;48
Jumbo;KarvanCevitam;wk 12 19;121828;2.61;3.61;2.83;3.96;99;0;38
Jumbo;KarvanCevitam;wk 13 19;89737;2.75;3.87;2.68;3.72;0;3;0
Jumbo;KarvanCevitam;wk 14 19;81726;2.82;3.98;2.67;3.74;0;2;0
Jumbo;KarvanCevitam;wk 15 19;89100;2.82;3.97;2.77;3.87;0;0;0
Jumbo;KarvanCevitam;wk 16 19;101841;2.82;4;2.81;3.96;0;0;0
Jumbo;KarvanCevitam;wk 17 19;160587;2.61;3.64;2.83;3.98;0;52;0
Jumbo;KarvanCevitam;wk 18 19;158529;2.58;3.56;2.83;3.98;0;59;0
Jumbo;KarvanCevitam;wk 19 19;137951;2.58;3.57;2.83;3.98;0;56;0
Jumbo;KarvanCevitam;wk 20 19;135787;2.58;3.6;2.83;3.99;0;47;0
Jumbo;KarvanCevitam;wk 21 19;98010;2.76;3.9;2.63;3.67;0;7;0
Jumbo;KarvanCevitam;wk 22 19;97828;2.83;4.06;2.63;3.71;0;0;0
Jumbo;KarvanCevitam;wk 23 19;102044;2.83;4.01;2.78;3.91;0;4;0
Jumbo;KarvanCevitam;wk 24 19;96011;2.83;3.97;2.84;3.98;0;4;0
Jumbo;KarvanCevitam;wk 25 19;171943;2.64;3.66;2.85;4.02;0;33;0
Jumbo;KarvanCevitam;wk 26 19;218844;2.6;3.62;2.84;4.02;0;47;0
Jumbo;KarvanCevitam;wk 27 19;158466;2.6;3.64;2.84;4.01;100;0;37
Jumbo;KarvanCevitam;wk 28 19;127292;2.6;3.67;2.82;4.01;99;0;36
Jumbo;KarvanCevitam;wk 29 19;93434;2.77;4.02;2.67;3.79;0;4;0
Jumbo;KarvanCevitam;wk 30 19;135540;2.84;4.08;2.66;3.79;0;5;0
Jumbo;KarvanCevitam;wk 31 19;91914;2.84;4.08;2.77;3.94;0;4;0
Jumbo;KarvanCevitam;wk 32 19;89635;2.84;4.03;2.84;4.02;0;2;0
Jumbo;KarvanCevitam;wk 33 19;89235;2.84;4.01;2.84;4.02;0;10;0
Jumbo;KarvanCevitam;wk 34 19;142600;2.58;3.59;2.86;4.03;0;24;0
Jumbo;KarvanCevitam;wk 35 19;181490;2.53;3.49;2.86;4;0;37;0
Jumbo;KarvanCevitam;wk 36 19;145755;2.51;3.46;2.86;3.98;0;44;0
Jumbo;KarvanCevitam;wk 37 19;91338;2.74;3.79;2.84;3.93;0;2;0
Jumbo;KarvanCevitam;wk 38 19;84391;2.84;3.94;2.75;3.82;0;0;0
Jumbo;KarvanCevitam;wk 39 19;90426;2.83;3.93;2.75;3.82;0;4;0
Jumbo;KarvanCevitam;wk 40 19;86020;2.82;3.93;2.82;3.94;0;4;0
Jumbo;KarvanCevitam;wk 41 19;142830;2.59;3.58;2.84;3.94;98;0;42
Jumbo;KarvanCevitam;wk 42 19;92265;2.72;3.81;2.84;3.96;0;11;0
Jumbo;KarvanCevitam;wk 43 19;82290;2.81;3.93;2.83;3.96;0;2;0
Jumbo;KarvanCevitam;wk 44 19;85649;2.84;3.9;2.83;3.93;0;2;0
Jumbo;KarvanCevitam;wk 45 19;84358;2.84;3.9;2.82;3.91;0;1;0
Jumbo;KarvanCevitam;wk 46 19;83701;2.84;3.89;2.83;3.9;0;0;0
Jumbo;KarvanCevitam;wk 47 19;149787;2.62;3.55;2.86;3.93;98;0;45
Jumbo;KarvanCevitam;wk 48 19;92730;2.75;3.77;2.85;3.92;0;0;0
Jumbo;KarvanCevitam;wk 49 19;79147;2.84;3.91;2.83;3.87;0;0;0
